8. НАСЕЛЕНИЕ ОТДЕЛЬНЫХ НАЦИОНАЛЬНОСТЕЙ ПО ВОЗРАСТНЫМ ГРУППАМ, ПОЛУ И СОСТОЯНИЮ В БРАКЕ																
																
																
	Мужчины	в том числе							Женщины	в том числе						
		состоящие в браке	из них		никогда не состоявшие в браке	вдовые	разошед-шиеся	не указавшие состояние в браке		состоящие в браке	из них		никогда не состоявшие в браке	вдовые	разошед-шиеся	не указавшие состояние в браке
			в зарегистри-рованном браке	в незарегистри-рованном браке							в зарегистри-рованном браке	в незарегистри-рованном браке				
Все население в возрасте 16 лет и более, включая лиц до 16 лет, указавших состояние в браке																
40-44	2866.0	2450.0	2261.0	189.0	194.0	17.0	204.0	1.0	3369.0	2316.0	2158.0	158.0	238.0	238.0	577.0	-
45-49	2419.0	2160.0	2029.0	131.0	73.0	24.0	162.0	-	2535.0	1752.0	1673.0	79.0	126.0	289.0	368.0	-
50-54	1604.0	1431.0	1345.0	86.0	33.0	39.0	101.0	-	1746.0	1070.0	1018.0	52.0	94.0	309.0	270.0	3.0
55-59	587.0	511.0	490.0	21.0	11.0	25.0	40.0	-	670.0	388.0	373.0	15.0	35.0	154.0	93.0	-
60-64	1136.0	983.0	933.0	50.0	18.0	79.0	56.0	-	1451.0	732.0	704.0	28.0	61.0	483.0	175.0	-
65-69	1035.0	864.0	824.0	40.0	20.0	105.0	46.0	-	983.0	429.0	413.0	16.0	32.0	447.0	75.0	-
70 и более	1041.0	778.0	745.0	33.0	9.0	229.0	25.0	-	1495.0	347.0	332.0	15.0	32.0	1053.0	62.0	1.0
возраст не указан	16.0	6.0	5.0	1.0	-	-	-	10.0	17.0	6.0	5.0	1.0	-	1.0	2.0	8.0
Калмыки	30385.0	16071.0	14708.0	1363.0	11348.0	1013.0	1900.0	53.0	36048.0	15748.0	14369.0	1379.0	11952.0	4440.0	3867.0	41.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		2.0	2.0	-	2.0		-	-	
16-17	2356.0	6.0	2.0	4.0	2334.0	1.0	3.0	12.0	2349.0	13.0	11.0	2.0	2330.0	-	1.0	5.0
18-19	2710.0	65.0	53.0	12.0	2635.0	1.0	1.0	8.0	2548.0	136.0	105.0	31.0	2404.0	-	4.0	4.0
20-24	4413.0	950.0	858.0	92.0	3406.0	3.0	45.0	9.0	4635.0	1534.0	1398.0	136.0	2950.0	10.0	136.0	5.0
25-29	2948.0	1584.0	1456.0	128.0	1177.0	4.0	177.0	6.0	3142.0	1703.0	1541.0	162.0	1053.0	53.0	331.0	2.0
30-34	2334.0	1563.0	1423.0	140.0	532.0	7.0	225.0	7.0	2663.0	1531.0	1367.0	164.0	621.0	79.0	428.0	4.0
35-39	3108.0	2300.0	2063.0	237.0	463.0	23.0	321.0	1.0	3927.0	2400.0	2166.0	234.0	712.0	172.0	641.0	2.0
40-44	3611.0	2831.0	2560.0	271.0	358.0	36.0	382.0	4.0	4475.0	2662.0	2430.0	232.0	712.0	329.0	764.0	8.0
45-49	3000.0	2403.0	2199.0	204.0	222.0	56.0	317.0	2.0	3880.0	2299.0	2124.0	175.0	593.0	334.0	649.0	5.0
50-54	1977.0	1583.0	1463.0	120.0	112.0	74.0	207.0	1.0	2473.0	1357.0	1238.0	119.0	335.0	339.0	440.0	2.0
55-59	546.0	450.0	422.0	28.0	20.0	28.0	47.0	1.0	725.0	384.0	352.0	32.0	65.0	155.0	120.0	1.0
60-64	898.0	682.0	632.0	50.0	39.0	99.0	78.0	-	1471.0	680.0	636.0	44.0	74.0	541.0	175.0	1.0
65-69	1070.0	796.0	746.0	50.0	34.0	185.0	55.0	-	1380.0	548.0	516.0	32.0	36.0	699.0	97.0	-
70 и более	1411.0	858.0	831.0	27.0	15.0	496.0	42.0	-	2373.0	497.0	484.0	13.0	66.0	1729.0	80.0	1.0
возраст не указан	3.0	-	-	-	1.0	-	-	2.0	5.0	2.0	1.0	1.0	1.0	-	1.0	1.0
Адыгейцы	22383.0	13656.0	12809.0	847.0	7312.0	416.0	986.0	13.0	25137.0	12881.0	12189.0	692.0	6643.0	2919.0	2665.0	29.0
в том числе в возрасте, лет:																
до 16	1.0	1.0	-	1.0		-	-		1.0	1.0	1.0	-		-	-	
16-17	1394.0	3.0	2.0	1.0	1389.0	-	-	2.0	1411.0	25.0	13.0	12.0	1380.0	-	4.0	2.0
18-19	1618.0	22.0	16.0	6.0	1592.0	1.0	2.0	1.0	1481.0	123.0	93.0	30.0	1353.0	-	4.0	1.0
20-24	2676.0	415.0	354.0	61.0	2239.0	2.0	18.0	2.0	2758.0	883.0	789.0	94.0	1794.0	10.0	70.0	1.0
25-29	2123.0	1057.0	957.0	100.0	984.0	-	82.0	-	2298.0	1379.0	1290.0	89.0	684.0	29.0	206.0	-
30-34	2067.0	1422.0	1288.0	134.0	492.0	6.0	143.0	4.0	2251.0	1517.0	1411.0	106.0	385.0	63.0	284.0	2.0
35-39	2387.0	1957.0	1823.0	134.0	263.0	11.0	155.0	1.0	2697.0	1897.0	1795.0	102.0	274.0	118.0	407.0	1.0
40-44	2728.0	2346.0	2187.0	159.0	177.0	14.0	191.0	-	3180.0	2275.0	2180.0	95.0	280.0	166.0	458.0	1.0
45-49	2111.0	1876.0	1801.0	75.0	84.0	15.0	135.0	1.0	2454.0	1669.0	1594.0	75.0	199.0	190.0	395.0	1.0
50-54	1613.0	1443.0	1370.0	73.0	33.0	38.0	99.0	-	1666.0	1088.0	1055.0	33.0	99.0	216.0	263.0	-
55-59	711.0	651.0	619.0	32.0	14.0	18.0	28.0	-	869.0	521.0	508.0	13.0	36.0	167.0	144.0	1.0
60-64	1187.0	1045.0	1015.0	30.0	21.0	54.0	67.0	-	1453.0	744.0	722.0	22.0	54.0	457.0	198.0	-
65-69	806.0	696.0	674.0	22.0	13.0	62.0	35.0	-	992.0	446.0	433.0	13.0	38.0	408.0	100.0	-
70 и более	958.0	722.0	703.0	19.0	10.0	195.0	31.0	-	1608.0	312.0	304.0	8.0	67.0	1095.0	132.0	2.0
возраст не указан	3.0	-	-	-	1.0	-	-	2.0	18.0	1.0	1.0	-	-	-	-	17.0
Коми-пермяки	17932.0	12382.0	10033.0	2349.0	3798.0	619.0	1117.0	16.0	26000.0	14419.0	11759.0	2660.0	4894.0	4191.0	2481.0	15.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	686.0	3.0	-	3.0	679.0	-	1.0	3.0	956.0	8.0	-	8.0	947.0	-	-	1.0
18-19	665.0	24.0	9.0	15.0	639.0	-	1.0	1.0	918.0	72.0	19.0	53.0	843.0	1.0	1.0	1.0
20-24	1419.0	419.0	210.0	209.0	983.0	1.0	13.0	3.0	1826.0	775.0	400.0	375.0	1019.0	4.0	27.0	1.0
25-29	1674.0	1102.0	663.0	439.0	517.0	1.0	51.0	3.0	1965.0	1329.0	821.0	508.0	492.0	19.0	125.0	-
30-34	1593.0	1218.0	848.0	370.0	258.0	9.0	107.0	1.0	1907.0	1367.0	1027.0	340.0	295.0	58.0	186.0	1.0
35-39	2011.0	1586.0	1315.0	271.0	233.0	15.0	176.0	1.0	2583.0	1906.0	1598.0	308.0	256.0	103.0	316.0	2.0
40-44	2524.0	2038.0	1696.0	342.0	213.0	20.0	251.0	2.0	3529.0	2568.0	2232.0	336.0	255.0	230.0	475.0	1.0
45-49	2251.0	1905.0	1641.0	264.0	130.0	42.0	174.0	-	3346.0	2368.0	2101.0	267.0	209.0	337.0	431.0	1.0
50-54	1896.0	1581.0	1394.0	187.0	74.0	67.0	174.0	-	2524.0	1655.0	1449.0	206.0	131.0	394.0	343.0	1.0
55-59	726.0	621.0	541.0	80.0	20.0	32.0	53.0	-	1087.0	668.0	599.0	69.0	50.0	242.0	127.0	-
60-64	1020.0	846.0	765.0	81.0	33.0	83.0	58.0	-	1546.0	776.0	697.0	79.0	67.0	527.0	176.0	-
65-69	604.0	477.0	441.0	36.0	9.0	89.0	29.0	-	1164.0	458.0	410.0	48.0	65.0	524.0	115.0	2.0
70 и более	862.0	562.0	510.0	52.0	10.0	260.0	29.0	1.0	2645.0	467.0	405.0	62.0	263.0	1752.0	159.0	4.0
возраст не указан	1.0	-	-	-	-	-	-	1.0	4.0	2.0	1.0	1.0	2.0	-	-	-
Балкарцы	19102.0	10052.0	9663.0	389.0	7605.0	443.0	993.0	9.0	21773.0	9766.0	9437.0	329.0	7669.0	2123.0	2210.0	5.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	944.0	-	-	-	942.0	-	-	2.0	1087.0	9.0	9.0	-	1077.0	-	1.0	-
18-19	1197.0	4.0	3.0	1.0	1192.0	-	1.0	-	1370.0	66.0	55.0	11.0	1298.0	1.0	5.0	-
20-24	2939.0	240.0	223.0	17.0	2678.0	2.0	17.0	2.0	3439.0	690.0	650.0	40.0	2675.0	4.0	68.0	2.0
25-29	2239.0	704.0	660.0	44.0	1448.0	3.0	83.0	1.0	2417.0	990.0	949.0	41.0	1210.0	20.0	197.0	-
30-34	1957.0	1081.0	1017.0	64.0	704.0	6.0	164.0	2.0	2078.0	1196.0	1145.0	51.0	536.0	50.0	296.0	-
35-39	1976.0	1419.0	1347.0	72.0	347.0	14.0	195.0	1.0	2313.0	1517.0	1462.0	55.0	327.0	73.0	396.0	-
40-44	2091.0	1734.0	1678.0	56.0	161.0	21.0	175.0	-	2490.0	1667.0	1628.0	39.0	203.0	174.0	445.0	1.0
45-49	1812.0	1577.0	1523.0	54.0	73.0	26.0	136.0	-	2126.0	1455.0	1413.0	42.0	141.0	205.0	323.0	2.0
50-54	1246.0	1079.0	1049.0	30.0	32.0	43.0	91.0	1.0	1464.0	931.0	913.0	18.0	83.0	246.0	204.0	-
55-59	623.0	545.0	535.0	10.0	8.0	34.0	36.0	-	520.0	295.0	293.0	2.0	22.0	123.0	80.0	-
60-64	862.0	726.0	711.0	15.0	12.0	67.0	57.0	-	925.0	439.0	423.0	16.0	38.0	347.0	101.0	-
65-69	504.0	417.0	406.0	11.0	5.0	62.0	20.0	-	658.0	300.0	293.0	7.0	25.0	284.0	49.0	-
70 и более	712.0	526.0	511.0	15.0	3.0	165.0	18.0	-	886.0	211.0	204.0	7.0	34.0	596.0	45.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Карелы	18873.0	13077.0	11632.0	1445.0	3619.0	773.0	1389.0	15.0	28567.0	14535.0	12858.0	1677.0	3995.0	6775.0	3234.0	28.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	589.0	1.0	1.0	-	586.0	-	-	2.0	610.0	7.0	3.0	4.0	602.0	-	-	1.0
18-19	591.0	12.0	7.0	5.0	577.0	-	-	2.0	625.0	59.0	31.0	28.0	563.0	-	2.0	1.0
20-24	1737.0	526.0	385.0	141.0	1184.0	-	24.0	3.0	1899.0	808.0	543.0	265.0	1032.0	1.0	56.0	2.0
25-29	1695.0	1076.0	832.0	244.0	541.0	1.0	76.0	1.0	1989.0	1357.0	1074.0	283.0	438.0	21.0	172.0	1.0
30-34	1352.0	1010.0	848.0	162.0	187.0	2.0	153.0	-	1540.0	1112.0	930.0	182.0	166.0	28.0	232.0	2.0
35-39	1646.0	1297.0	1122.0	175.0	134.0	11.0	203.0	1.0	2048.0	1451.0	1276.0	175.0	168.0	74.0	353.0	2.0
40-44	2399.0	1945.0	1749.0	196.0	148.0	30.0	274.0	2.0	2961.0	2059.0	1863.0	196.0	191.0	215.0	494.0	2.0
45-49	2353.0	1906.0	1737.0	169.0	116.0	46.0	284.0	1.0	3307.0	2196.0	2019.0	177.0	190.0	347.0	567.0	7.0
50-54	2149.0	1840.0	1689.0	151.0	71.0	65.0	171.0	2.0	2977.0	1915.0	1761.0	154.0	154.0	454.0	451.0	3.0
55-59	847.0	713.0	665.0	48.0	28.0	27.0	78.0	1.0	1244.0	710.0	649.0	61.0	70.0	289.0	175.0	-
60-64	978.0	829.0	780.0	49.0	17.0	79.0	53.0	-	1832.0	900.0	847.0	53.0	70.0	640.0	222.0	-
65-69	1014.0	831.0	776.0	55.0	15.0	131.0	37.0	-	2276.0	909.0	869.0	40.0	83.0	1059.0	223.0	2.0
70 и более	1521.0	1090.0	1040.0	50.0	14.0	381.0	36.0	-	5255.0	1051.0	992.0	59.0	266.0	3647.0	286.0	5.0
возраст не указан	2.0	1.0	1.0	-	1.0	-	-	-	4.0	1.0	1.0	-	2.0	-	1.0	-
Хакасы	11704.0	6684.0	5581.0	1103.0	3931.0	356.0	732.0	1.0	14533.0	7307.0	6043.0	1264.0	4082.0	1690.0	1448.0	6.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	731.0	2.0	-	2.0	729.0	-	-	-	816.0	11.0	3.0	8.0	804.0	-	-	1.0
18-19	837.0	19.0	9.0	10.0	817.0	-	1.0	-	896.0	53.0	30.0	23.0	840.0	1.0	2.0	-
20-24	1752.0	420.0	289.0	131.0	1316.0	-	16.0	-	1763.0	630.0	446.0	184.0	1094.0	5.0	33.0	1.0
25-29	1398.0	837.0	637.0	200.0	487.0	3.0	71.0	-	1615.0	1023.0	801.0	222.0	448.0	29.0	114.0	1.0
30-34	1141.0	835.0	668.0	167.0	209.0	2.0	95.0	-	1262.0	892.0	714.0	178.0	214.0	30.0	126.0	-
35-39	1211.0	945.0	799.0	146.0	134.0	13.0	118.0	1.0	1495.0	987.0	802.0	185.0	165.0	96.0	246.0	1.0
40-44	1397.0	1127.0	968.0	159.0	98.0	27.0	145.0	-	1772.0	1226.0	1070.0	156.0	159.0	138.0	249.0	-
45-49	1127.0	891.0	783.0	108.0	75.0	30.0	131.0	-	1511.0	967.0	844.0	123.0	127.0	173.0	244.0	-
50-54	811.0	665.0	593.0	72.0	28.0	31.0	87.0	-	1152.0	685.0	604.0	81.0	98.0	185.0	183.0	1.0
55-59	281.0	223.0	203.0	20.0	8.0	25.0	25.0	-	438.0	227.0	193.0	34.0	26.0	111.0	74.0	-
60-64	391.0	300.0	265.0	35.0	16.0	48.0	27.0	-	670.0	305.0	272.0	33.0	44.0	235.0	86.0	-
65-69	277.0	211.0	183.0	28.0	5.0	52.0	9.0	-	379.0	139.0	122.0	17.0	17.0	180.0	42.0	1.0
70 и более	348.0	207.0	182.0	25.0	9.0	125.0	7.0	-	761.0	159.0	139.0	20.0	46.0	507.0	49.0	-
возраст не указан	2.0	2.0	2.0	-	-	-	-	-	3.0	3.0	3.0	-	-	-	-	-
Алтайцы	4921.0	2219.0	1930.0	289.0	2367.0	125.0	208.0	2.0	6324.0	2500.0	2133.0	367.0	2726.0	558.0	535.0	5.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	527.0	2.0	1.0	1.0	524.0	1.0	-	-	745.0	2.0	2.0	-	742.0	-	-	1.0
18-19	827.0	20.0	14.0	6.0	805.0	-	1.0	1.0	843.0	39.0	33.0	6.0	802.0	2.0	-	-
20-24	966.0	222.0	185.0	37.0	736.0	-	7.0	1.0	1008.0	306.0	250.0	56.0	679.0	-	23.0	-
25-29	450.0	278.0	232.0	46.0	147.0	2.0	23.0	-	534.0	310.0	251.0	59.0	164.0	13.0	47.0	-
30-34	345.0	268.0	235.0	33.0	49.0	2.0	26.0	-	465.0	303.0	250.0	53.0	78.0	15.0	68.0	1.0
35-39	358.0	285.0	249.0	36.0	40.0	6.0	27.0	-	487.0	338.0	291.0	47.0	63.0	32.0	54.0	-
40-44	408.0	326.0	286.0	40.0	27.0	7.0	48.0	-	638.0	404.0	349.0	55.0	68.0	51.0	115.0	-
45-49	328.0	280.0	251.0	29.0	14.0	4.0	30.0	-	512.0	341.0	304.0	37.0	46.0	44.0	81.0	-
50-54	235.0	205.0	179.0	26.0	13.0	4.0	13.0	-	332.0	191.0	169.0	22.0	32.0	50.0	56.0	3.0
55-59	94.0	74.0	63.0	11.0	3.0	6.0	11.0	-	140.0	71.0	62.0	9.0	13.0	35.0	21.0	-
60-64	109.0	80.0	73.0	7.0	4.0	17.0	8.0	-	170.0	82.0	76.0	6.0	8.0	56.0	24.0	-
65-69	100.0	75.0	69.0	6.0	2.0	14.0	9.0	-	145.0	54.0	44.0	10.0	12.0	61.0	18.0	-
70 и более	172.0	104.0	93.0	11.0	1.0	62.0	5.0	-	305.0	59.0	52.0	7.0	19.0	199.0	28.0	-
возраст не указан	2.0	-	-	-	2.0	-	-	-	-	-	-	-	-	-	-	-
Черкесы	8414.0	4874.0	4578.0	296.0	3028.0	121.0	379.0	12.0	9437.0	4718.0	4510.0	208.0	2699.0	889.0	1127.0	4.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	545.0	-	-	-	545.0	-	-	-	572.0	4.0	2.0	2.0	568.0	-	-	-
18-19	675.0	5.0	2.0	3.0	668.0	-	1.0	1.0	682.0	33.0	31.0	2.0	648.0	-	1.0	-
20-24	1202.0	139.0	115.0	24.0	1056.0	-	6.0	1.0	1233.0	360.0	340.0	20.0	835.0	2.0	35.0	1.0
25-29	854.0	394.0	370.0	24.0	428.0	1.0	30.0	1.0	901.0	540.0	510.0	30.0	268.0	17.0	74.0	2.0
30-34	813.0	592.0	552.0	40.0	170.0	-	50.0	1.0	937.0	649.0	617.0	32.0	117.0	25.0	146.0	-
35-39	876.0	721.0	677.0	44.0	84.0	1.0	68.0	2.0	1008.0	688.0	663.0	25.0	83.0	43.0	194.0	-
40-44	958.0	832.0	793.0	39.0	40.0	8.0	76.0	2.0	1203.0	852.0	820.0	32.0	55.0	79.0	216.0	1.0
45-49	815.0	748.0	712.0	36.0	13.0	8.0	45.0	1.0	895.0	612.0	587.0	25.0	35.0	70.0	178.0	-
50-54	585.0	527.0	492.0	35.0	9.0	5.0	43.0	1.0	635.0	401.0	382.0	19.0	37.0	79.0	118.0	-
55-59	283.0	250.0	235.0	15.0	6.0	6.0	21.0	-	327.0	182.0	178.0	4.0	15.0	72.0	58.0	-
60-64	382.0	334.0	317.0	17.0	4.0	22.0	22.0	-	440.0	238.0	229.0	9.0	21.0	120.0	61.0	-
65-69	211.0	176.0	169.0	7.0	3.0	21.0	11.0	-	232.0	96.0	93.0	3.0	4.0	106.0	26.0	-
70 и более	214.0	156.0	144.0	12.0	2.0	49.0	6.0	1.0	372.0	63.0	58.0	5.0	13.0	276.0	20.0	-
возраст не указан	1.0	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-
Ненцы	2049.0	844.0	664.0	180.0	1026.0	57.0	115.0	7.0	3472.0	1532.0	1139.0	393.0	1317.0	344.0	272.0	7.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	193.0	-	-	-	190.0	-	-	3.0	274.0	9.0	1.0	8.0	263.0	-	-	2.0
18-19	235.0	10.0	4.0	6.0	225.0	-	-	-	333.0	32.0	18.0	14.0	299.0	1.0	-	1.0
20-24	380.0	82.0	48.0	34.0	291.0	1.0	4.0	2.0	536.0	175.0	99.0	76.0	348.0	4.0	8.0	1.0
25-29	230.0	98.0	61.0	37.0	119.0	1.0	12.0	-	359.0	208.0	145.0	63.0	108.0	11.0	31.0	1.0
30-34	215.0	131.0	102.0	29.0	70.0	1.0	13.0	-	428.0	261.0	193.0	68.0	100.0	26.0	40.0	1.0
35-39	234.0	145.0	125.0	20.0	54.0	4.0	31.0	-	427.0	284.0	212.0	72.0	52.0	40.0	51.0	-
40-44	188.0	124.0	104.0	20.0	42.0	3.0	19.0	-	358.0	207.0	169.0	38.0	58.0	41.0	52.0	-
45-49	131.0	98.0	84.0	14.0	11.0	5.0	17.0	-	279.0	165.0	143.0	22.0	38.0	41.0	34.0	1.0
50-54	100.0	67.0	58.0	9.0	15.0	7.0	11.0	-	162.0	83.0	67.0	16.0	19.0	37.0	23.0	-
55-59	42.0	29.0	27.0	2.0	4.0	5.0	4.0	-	97.0	45.0	38.0	7.0	9.0	26.0	17.0	-
60-64	34.0	24.0	21.0	3.0	3.0	6.0	1.0	-	96.0	34.0	29.0	5.0	10.0	39.0	13.0	-
65-69	29.0	16.0	14.0	2.0	1.0	11.0	1.0	-	68.0	21.0	19.0	2.0	4.0	42.0	1.0	-
70 и более	34.0	19.0	16.0	3.0	-	13.0	2.0	-	53.0	7.0	6.0	1.0	8.0	36.0	2.0	-
возраст не указан	4.0	1.0	-	1.0	1.0	-	-	2.0	2.0	1.0	-	1.0	1.0	-	-	-
Эвенки	2747.0	1209.0	966.0	243.0	1290.0	82.0	158.0	8.0	3702.0	1621.0	1221.0	400.0	1382.0	368.0	323.0	8.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	239.0	-	-	-	233.0	-	1.0	5.0	272.0	5.0	-	5.0	262.0	-	-	5.0
18-19	298.0	10.0	5.0	5.0	287.0	-	-	1.0	332.0	25.0	11.0	14.0	305.0	-	1.0	1.0
20-24	475.0	96.0	52.0	44.0	374.0	-	5.0	-	540.0	172.0	103.0	69.0	354.0	-	14.0	-
25-29	363.0	194.0	137.0	57.0	151.0	1.0	17.0	-	415.0	236.0	157.0	79.0	140.0	6.0	33.0	-
30-34	298.0	196.0	161.0	35.0	78.0	-	24.0	-	401.0	242.0	178.0	64.0	97.0	15.0	47.0	-
35-39	287.0	192.0	150.0	42.0	59.0	4.0	32.0	-	434.0	271.0	214.0	57.0	67.0	22.0	74.0	-
40-44	246.0	149.0	133.0	16.0	58.0	7.0	32.0	-	373.0	225.0	183.0	42.0	57.0	39.0	52.0	-
45-49	160.0	112.0	100.0	12.0	21.0	11.0	16.0	-	267.0	167.0	140.0	27.0	29.0	36.0	35.0	-
50-54	119.0	86.0	72.0	14.0	14.0	7.0	12.0	-	220.0	123.0	99.0	24.0	35.0	37.0	25.0	-
55-59	66.0	46.0	42.0	4.0	6.0	4.0	10.0	-	140.0	65.0	53.0	12.0	18.0	42.0	15.0	-
60-64	74.0	53.0	49.0	4.0	7.0	9.0	5.0	-	127.0	52.0	47.0	5.0	8.0	54.0	12.0	1.0
65-69	55.0	40.0	34.0	6.0	-	12.0	2.0	1.0	70.0	19.0	18.0	1.0	2.0	40.0	9.0	-
70 и более	66.0	35.0	31.0	4.0	2.0	27.0	2.0	-	111.0	19.0	18.0	1.0	8.0	77.0	6.0	1.0
возраст не указан	1.0	-	-	-	-	-	-	1.0	-	-	-	-	-	-	-	-
Ханты	2763.0	1295.0	1071.0	224.0	1229.0	55.0	170.0	14.0	4391.0	2125.0	1712.0	413.0	1360.0	445.0	451.0	10.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		2.0	2.0	1.0	1.0		-	-	
16-17	264.0	1.0	-	1.0	257.0	-	-	6.0	303.0	9.0	1.0	8.0	290.0	-	-	4.0
18-19	278.0	10.0	7.0	3.0	265.0	-	-	3.0	368.0	43.0	27.0	16.0	321.0	-	3.0	1.0
20-24	467.0	99.0	71.0	28.0	361.0	-	4.0	3.0	651.0	276.0	197.0	79.0	357.0	2.0	16.0	-
25-29	321.0	183.0	145.0	38.0	123.0	-	15.0	-	479.0	290.0	225.0	65.0	131.0	12.0	45.0	1.0
30-34	282.0	175.0	142.0	33.0	74.0	2.0	30.0	1.0	452.0	301.0	233.0	68.0	70.0	16.0	65.0	-
35-39	310.0	214.0	169.0	45.0	61.0	2.0	33.0	-	488.0	315.0	256.0	59.0	55.0	36.0	82.0	-
40-44	277.0	199.0	163.0	36.0	43.0	4.0	31.0	-	505.0	327.0	277.0	50.0	47.0	45.0	86.0	-
45-49	209.0	157.0	140.0	17.0	24.0	5.0	23.0	-	365.0	232.0	203.0	29.0	27.0	42.0	64.0	-
50-54	136.0	106.0	97.0	9.0	10.0	5.0	15.0	-	262.0	150.0	134.0	16.0	25.0	52.0	35.0	-
55-59	59.0	45.0	41.0	4.0	4.0	6.0	4.0	-	122.0	61.0	48.0	13.0	10.0	35.0	15.0	1.0
60-64	79.0	59.0	52.0	7.0	4.0	9.0	7.0	-	154.0	65.0	60.0	5.0	7.0	62.0	19.0	1.0
65-69	40.0	24.0	23.0	1.0	1.0	8.0	6.0	1.0	112.0	34.0	31.0	3.0	5.0	62.0	11.0	-
70 и более	41.0	23.0	21.0	2.0	2.0	14.0	2.0	-	127.0	20.0	19.0	1.0	15.0	81.0	9.0	2.0
возраст не указан	-	-	-	-	-	-	-	-	1.0	-	-	-	-	-	1.0	-
Чукчи	1083.0	366.0	291.0	75.0	571.0	35.0	79.0	32.0	1481.0	571.0	415.0	156.0	622.0	103.0	172.0	13.0
в том числе в возрасте, лет:																
до 16	1.0	1.0	1.0	-		-	-		1.0	1.0	-	1.0		-	-	
16-17	105.0	-	-	-	92.0	-	-	13.0	123.0	3.0	-	3.0	114.0	-	1.0	5.0
18-19	125.0	5.0	-	5.0	114.0	-	1.0	5.0	160.0	11.0	3.0	8.0	144.0	-	2.0	3.0
20-24	194.0	33.0	19.0	14.0	152.0	3.0	1.0	5.0	235.0	75.0	51.0	24.0	148.0	3.0	9.0	-
25-29	121.0	35.0	27.0	8.0	76.0	-	7.0	3.0	162.0	84.0	56.0	28.0	61.0	1.0	16.0	-
30-34	119.0	69.0	49.0	20.0	40.0	1.0	8.0	1.0	149.0	75.0	45.0	30.0	40.0	6.0	28.0	-
35-39	120.0	49.0	41.0	8.0	43.0	5.0	21.0	2.0	167.0	95.0	69.0	26.0	39.0	12.0	19.0	2.0
40-44	97.0	52.0	41.0	11.0	22.0	4.0	19.0	-	178.0	96.0	79.0	17.0	32.0	13.0	36.0	1.0
45-49	74.0	42.0	36.0	6.0	21.0	5.0	5.0	1.0	108.0	60.0	51.0	9.0	14.0	9.0	25.0	-
50-54	42.0	24.0	23.0	1.0	4.0	5.0	9.0	-	63.0	34.0	28.0	6.0	10.0	9.0	10.0	-
55-59	23.0	15.0	15.0	-	1.0	1.0	5.0	1.0	46.0	17.0	14.0	3.0	6.0	9.0	14.0	-
60-64	31.0	20.0	19.0	1.0	3.0	5.0	3.0	-	38.0	12.0	11.0	1.0	4.0	16.0	6.0	-
65-69	15.0	11.0	11.0	-	2.0	2.0	-	-	27.0	6.0	6.0	-	4.0	13.0	3.0	1.0
70 и более	14.0	9.0	8.0	1.0	1.0	4.0	-	-	24.0	2.0	2.0	-	6.0	12.0	3.0	1.0
возраст не указан	2.0	1.0	1.0	-	-	-	-	1.0	-	-	-	-	-	-	-	-
Манси	1625.0	824.0	685.0	139.0	663.0	35.0	101.0	2.0	2474.0	1300.0	1057.0	243.0	657.0	272.0	241.0	4.0
в том числе в возрасте, лет:																
до 16	-	-	-	-		-	-		-	-	-	-		-	-	
16-17	175.0	2.0	1.0	1.0	173.0	-	-	-	172.0	9.0	4.0	5.0	163.0	-	-	-
18-19	137.0	6.0	1.0	5.0	131.0	-	-	-	198.0	32.0	14.0	18.0	164.0	-	1.0	1.0
20-24	267.0	74.0	55.0	19.0	190.0	-	3.0	-	315.0	153.0	106.0	47.0	149.0	4.0	9.0	-
25-29	192.0	122.0	92.0	30.0	51.0	-	18.0	1.0	238.0	164.0	119.0	45.0	45.0	3.0	26.0	-
30-34	158.0	109.0	90.0	19.0	31.0	-	18.0	-	215.0	146.0	125.0	21.0	31.0	7.0	30.0	1.0
35-39	181.0	121.0	105.0	16.0	40.0	1.0	19.0	-	277.0	188.0	158.0	30.0	33.0	14.0	41.0	1.0
40-44	162.0	123.0	105.0	18.0	22.0	3.0	14.0	-	335.0	230.0	198.0	32.0	31.0	27.0	47.0	-
45-49	130.0	99.0	88.0	11.0	14.0	-	16.0	1.0	220.0	155.0	133.0	22.0	9.0	28.0	28.0	-
