8. НАСЕЛЕНИЕ КОРЕННЫХ МАЛОЧИСЛЕННЫХ НАРОДОВ ПО ВОЗРАСТНЫМ ГРУППАМ И ИСТОЧНИКАМ СРЕДСТВ К СУЩЕСТВОВАНИЮ																			
																			
	Численность населения соответству-ющей националь-ности	Всего указали источников средств к существова-нию
	в том числе												Не указавшие источник средств к существова-нию	Из общей численности населения данной национальности указали
			
			доход от трудовой деятель-ности (кроме работы в личном подсобном хозяйстве)
	личное подсобное хозяйство	стипендию	пенсию (кроме пенсии по инвалид-ности)	пенсию по инвалид-ности	пособие (кроме пособия по безрабо-тице)	пособие по безработице	другой вид государст-венного обеспечения	сбережения	доход от сдачи внаем или в аренду имущества	на иждивении отдельных лиц	иной источник средств к существова-нию					
																один источник средств к существова-нию	два источника
	три источника
	четыре источника и более
Городское и сельское население																			
50 – 54	143.0	185.0	116.0	19.0	-	25.0	6.0	-	4.0	2.0	-	-	12.0	1.0	-	106.0	32.0	5.0	-
55 – 59	63.0	94.0	31.0	10.0	-	50.0	-	-	-	-	-	-	3.0	-	-	35.0	25.0	3.0	-
60 – 64	98.0	139.0	20.0	21.0	-	91.0	3.0	-	-	1.0	-	1.0	2.0	-	-	62.0	31.0	5.0	-
65 и более	272.0	343.0	6.0	57.0	-	259.0	14.0	1.0	-	2.0	1.0	-	3.0	-	-	204.0	65.0	3.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Нанайцы	3278.0	4428.0	1245.0	145.0	284.0	529.0	125.0	489.0	28.0	225.0	8.0	3.0	1222.0	125.0	5.0	2200.0	994.0	76.0	3.0
в том числе в возрасте, лет:																			
до 15	595.0	985.0	-	1.0	1.0	47.0	10.0	359.0	-	74.0	-	-	491.0	2.0	2.0	216.0	362.0	15.0	-
15 – 19	477.0	756.0	33.0	4.0	209.0	30.0	7.0	69.0	1.0	41.0	-	-	359.0	3.0	-	224.0	230.0	20.0	3.0
20 – 29	629.0	770.0	319.0	13.0	71.0	18.0	26.0	25.0	9.0	54.0	3.0	-	206.0	26.0	-	503.0	111.0	15.0	-
30 – 49	1028.0	1178.0	702.0	69.0	3.0	45.0	38.0	33.0	17.0	39.0	4.0	2.0	148.0	78.0	1.0	883.0	137.0	7.0	-
50 – 54	191.0	265.0	112.0	19.0	-	81.0	21.0	2.0	-	4.0	1.0	1.0	14.0	10.0	-	126.0	56.0	9.0	-
55 – 59	98.0	142.0	42.0	11.0	-	73.0	4.0	1.0	1.0	2.0	-	-	3.0	5.0	1.0	56.0	37.0	4.0	-
60 – 64	103.0	145.0	26.0	15.0	-	93.0	6.0	-	-	5.0	-	-	-	-	-	67.0	30.0	6.0	-
65 и более	156.0	187.0	11.0	13.0	-	142.0	13.0	-	-	6.0	-	-	1.0	1.0	-	125.0	31.0	-	-
возраст не указан	1.0	-	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-	-	-
Нганасаны	147.0	208.0	39.0	-	13.0	20.0	7.0	29.0	10.0	19.0	1.0	-	70.0	-	-	90.0	53.0	4.0	-
в том числе в возрасте, лет:																			
до 15	42.0	66.0	-	-	-	8.0	-	16.0	-	7.0	-	-	35.0	-	-	19.0	22.0	1.0	-
15 – 19	26.0	44.0	-	-	10.0	3.0	1.0	3.0	1.0	4.0	1.0	-	21.0	-	-	9.0	16.0	1.0	-
20 – 29	39.0	51.0	21.0	-	3.0	-	1.0	6.0	4.0	6.0	-	-	10.0	-	-	29.0	8.0	2.0	-
30 – 49	28.0	31.0	17.0	-	-	1.0	2.0	1.0	5.0	2.0	-	-	3.0	-	-	25.0	3.0	-	-
50 – 54	4.0	5.0	-	-	-	3.0	1.0	1.0	-	-	-	-	-	-	-	3.0	1.0	-	-
55 – 59	4.0	5.0	1.0	-	-	3.0	-	-	-	-	-	-	1.0	-	-	3.0	1.0	-	-
60 – 64	3.0	4.0	-	-	-	2.0	1.0	1.0	-	-	-	-	-	-	-	2.0	1.0	-	-
65 и более	1.0	2.0	-	-	-	-	1.0	1.0	-	-	-	-	-	-	-	-	1.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Негидальцы	115.0	149.0	32.0	7.0	6.0	27.0	3.0	24.0	4.0	3.0	-	-	38.0	5.0	2.0	80.0	31.0	1.0	1.0
в том числе в возрасте, лет:																			
до 15	22.0	41.0	-	1.0	-	-	1.0	17.0	-	-	-	-	22.0	-	-	5.0	16.0	-	1.0
15 – 19	17.0	23.0	1.0	-	5.0	1.0	1.0	4.0	-	1.0	-	-	10.0	-	-	11.0	6.0	-	-
20 – 29	13.0	15.0	7.0	1.0	1.0	-	1.0	2.0	-	1.0	-	-	2.0	-	2.0	8.0	2.0	1.0	-
30 – 49	37.0	38.0	21.0	2.0	-	3.0	-	1.0	4.0	-	-	-	2.0	5.0	-	36.0	1.0	-	-
50 – 54	9.0	13.0	2.0	2.0	-	7.0	-	-	-	-	-	-	2.0	-	-	5.0	4.0	-	-
55 – 59	5.0	6.0	1.0	-	-	5.0	-	-	-	-	-	-	-	-	-	4.0	1.0	-	-
60 – 64	3.0	3.0	-	-	-	3.0	-	-	-	-	-	-	-	-	-	3.0	-	-	-
65 и более	9.0	10.0	-	1.0	-	8.0	-	-	-	1.0	-	-	-	-	-	8.0	1.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ненцы	6781.0	9069.0	2393.0	180.0	530.0	743.0	190.0	1094.0	83.0	619.0	17.0	8.0	3084.0	128.0	14.0	4753.0	1734.0	272.0	8.0
в том числе в возрасте, лет:																			
до 15	2064.0	3011.0	-	-	1.0	147.0	18.0	792.0	-	220.0	-	2.0	1823.0	8.0	5.0	1179.0	809.0	70.0	1.0
15 – 19	1024.0	1633.0	116.0	10.0	393.0	59.0	11.0	120.0	7.0	193.0	1.0	2.0	713.0	8.0	1.0	550.0	339.0	131.0	3.0
20 – 29	1174.0	1445.0	678.0	39.0	133.0	12.0	33.0	65.0	26.0	94.0	3.0	1.0	325.0	36.0	3.0	941.0	190.0	36.0	4.0
30 – 49	1935.0	2197.0	1407.0	103.0	3.0	58.0	98.0	108.0	48.0	85.0	9.0	2.0	211.0	65.0	4.0	1686.0	224.0	21.0	-
50 – 54	205.0	286.0	111.0	8.0	-	122.0	13.0	6.0	2.0	8.0	2.0	-	7.0	7.0	-	129.0	71.0	5.0	-
55 – 59	119.0	163.0	35.0	6.0	-	106.0	6.0	3.0	-	4.0	1.0	-	1.0	1.0	-	78.0	38.0	3.0	-
60 – 64	104.0	139.0	29.0	6.0	-	99.0	4.0	-	-	-	-	-	-	1.0	-	72.0	29.0	3.0	-
65 и более	152.0	192.0	17.0	8.0	-	139.0	7.0	-	-	15.0	1.0	1.0	4.0	-	-	115.0	34.0	3.0	-
возраст не указан	4.0	3.0	-	-	-	1.0	-	-	-	-	-	-	-	2.0	1.0	3.0	-	-	-
Нивхи	2291.0	3155.0	757.0	117.0	107.0	309.0	105.0	465.0	48.0	148.0	5.0	2.0	942.0	150.0	-	1504.0	710.0	77.0	-
в том числе в возрасте, лет:																			
до 15	550.0	951.0	1.0	2.0	1.0	42.0	12.0	356.0	-	46.0	-	-	476.0	15.0	-	181.0	337.0	32.0	-
15 – 19	280.0	443.0	19.0	4.0	80.0	27.0	3.0	69.0	2.0	28.0	3.0	-	198.0	10.0	-	140.0	117.0	23.0	-
20 – 29	429.0	521.0	212.0	16.0	24.0	5.0	18.0	25.0	13.0	37.0	-	1.0	132.0	38.0	-	347.0	72.0	10.0	-
30 – 49	755.0	867.0	447.0	62.0	1.0	17.0	50.0	14.0	33.0	36.0	1.0	1.0	126.0	79.0	-	647.0	104.0	4.0	-
50 – 54	121.0	158.0	53.0	7.0	-	75.0	10.0	-	-	1.0	-	-	5.0	7.0	-	87.0	31.0	3.0	-
55 – 59	41.0	61.0	12.0	6.0	-	39.0	1.0	-	-	-	1.0	-	1.0	1.0	-	23.0	16.0	2.0	-
60 – 64	51.0	71.0	9.0	8.0	-	47.0	6.0	-	-	-	-	-	1.0	-	-	33.0	16.0	2.0	-
65 и более	61.0	77.0	3.0	11.0	-	57.0	5.0	-	-	-	-	-	1.0	-	-	46.0	14.0	1.0	-
возраст не указан	3.0	6.0	1.0	1.0	1.0	-	-	1.0	-	-	-	-	2.0	-	-	-	3.0	-	-
Орочи	150.0	197.0	46.0	6.0	4.0	32.0	3.0	21.0	1.0	20.0	1.0	-	58.0	5.0	1.0	106.0	38.0	5.0	-
в том числе в возрасте, лет:																			
до 15	44.0	71.0	-	-	-	10.0	1.0	16.0	-	12.0	-	-	32.0	-	1.0	16.0	26.0	1.0	-
15 – 19	21.0	30.0	2.0	-	4.0	2.0	-	3.0	-	3.0	-	-	15.0	1.0	-	14.0	5.0	2.0	-
20 – 29	24.0	26.0	11.0	1.0	-	1.0	1.0	1.0	-	1.0	1.0	-	8.0	1.0	-	23.0	-	1.0	-
30 – 49	42.0	44.0	30.0	2.0	-	1.0	-	1.0	1.0	3.0	-	-	3.0	3.0	-	40.0	2.0	-	-
50 – 54	6.0	10.0	3.0	1.0	-	6.0	-	-	-	-	-	-	-	-	-	3.0	2.0	1.0	-
55 – 59	1.0	2.0	-	-	-	1.0	1.0	-	-	-	-	-	-	-	-	-	1.0	-	-
60 – 64	6.0	7.0	-	1.0	-	6.0	-	-	-	-	-	-	-	-	-	5.0	1.0	-	-
65 и более	6.0	7.0	-	1.0	-	5.0	-	-	-	1.0	-	-	-	-	-	5.0	1.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Саамы	680.0	902.0	262.0	30.0	37.0	133.0	19.0	101.0	41.0	22.0	1.0	-	246.0	10.0	-	465.0	208.0	7.0	-
в том числе в возрасте, лет:																			
до 15	132.0	208.0	-	-	-	1.0	-	79.0	-	4.0	-	-	124.0	-	-	56.0	76.0	-	-
15 – 19	70.0	107.0	3.0	1.0	26.0	3.0	1.0	10.0	2.0	-	-	-	59.0	2.0	-	35.0	33.0	2.0	-
20 – 29	142.0	171.0	80.0	4.0	11.0	1.0	4.0	9.0	15.0	6.0	1.0	-	40.0	-	-	113.0	29.0	-	-
30 – 49	203.0	237.0	138.0	15.0	-	8.0	9.0	3.0	24.0	10.0	-	-	23.0	7.0	-	171.0	30.0	2.0	-
50 – 54	37.0	49.0	19.0	2.0	-	27.0	1.0	-	-	-	-	-	-	-	-	26.0	10.0	1.0	-
55 – 59	25.0	40.0	13.0	1.0	-	25.0	-	-	-	1.0	-	-	-	-	-	10.0	15.0	-	-
60 – 64	27.0	36.0	5.0	3.0	-	24.0	3.0	-	-	1.0	-	-	-	-	-	18.0	9.0	-	-
65 и более	44.0	54.0	4.0	4.0	-	44.0	1.0	-	-	-	-	-	-	1.0	-	36.0	6.0	2.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Селькупы	645.0	898.0	233.0	76.0	58.0	123.0	27.0	70.0	18.0	51.0	4.0	2.0	223.0	13.0	1.0	418.0	200.0	24.0	2.0
в том числе в возрасте, лет:																			
до 15	95.0	143.0	-	2.0	-	9.0	4.0	42.0	-	6.0	-	-	80.0	-	-	48.0	46.0	1.0	-
15 – 19	99.0	158.0	8.0	6.0	42.0	7.0	4.0	12.0	-	9.0	-	1.0	69.0	-	-	48.0	43.0	8.0	-
20 – 29	129.0	184.0	68.0	16.0	16.0	2.0	3.0	11.0	7.0	15.0	3.0	-	40.0	3.0	1.0	87.0	28.0	11.0	2.0
30 – 49	198.0	243.0	126.0	27.0	-	9.0	9.0	5.0	10.0	18.0	-	1.0	28.0	10.0	-	154.0	43.0	1.0	-
50 – 54	38.0	62.0	23.0	10.0	-	19.0	2.0	-	1.0	2.0	1.0	-	4.0	-	-	17.0	18.0	3.0	-
55 – 59	19.0	24.0	5.0	3.0	-	15.0	1.0	-	-	-	-	-	-	-	-	14.0	5.0	-	-
60 – 64	20.0	26.0	2.0	5.0	-	19.0	-	-	-	-	-	-	-	-	-	14.0	6.0	-	-
65 и более	47.0	58.0	1.0	7.0	-	43.0	4.0	-	-	1.0	-	-	2.0	-	-	36.0	11.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Сойоты	232.0	333.0	64.0	10.0	50.0	19.0	3.0	32.0	1.0	3.0	2.0	-	147.0	2.0	-	140.0	83.0	9.0	-
в том числе в возрасте, лет:																			
до 15	30.0	46.0	-	-	-	-	-	16.0	-	-	-	-	30.0	-	-	14.0	16.0	-	-
15 – 19	72.0	119.0	3.0	3.0	29.0	7.0	-	9.0	-	-	-	-	68.0	-	-	34.0	29.0	9.0	-
20 – 29	72.0	101.0	25.0	3.0	20.0	1.0	-	6.0	1.0	2.0	1.0	-	41.0	1.0	-	43.0	29.0	-	-
30 – 49	38.0	42.0	27.0	2.0	1.0	-	2.0	1.0	-	1.0	-	-	7.0	1.0	-	34.0	4.0	-	-
50 – 54	13.0	18.0	8.0	2.0	-	5.0	1.0	-	-	-	1.0	-	1.0	-	-	8.0	5.0	-	-
55 – 59	3.0	3.0	-	-	-	3.0	-	-	-	-	-	-	-	-	-	3.0	-	-	-
60 – 64	1.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-	-
65 и более	3.0	3.0	-	-	-	3.0	-	-	-	-	-	-	-	-	-	3.0	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Тазы	90.0	120.0	45.0	12.0	4.0	18.0	3.0	8.0	2.0	2.0	-	-	24.0	2.0	-	62.0	26.0	2.0	-
в том числе в возрасте, лет:																			
до 15	11.0	17.0	-	-	-	-	-	6.0	-	-	-	-	11.0	-	-	5.0	6.0	-	-
15 – 19	9.0	12.0	3.0	-	3.0	-	-	1.0	-	-	-	-	5.0	-	-	6.0	3.0	-	-
20 – 29	21.0	25.0	13.0	2.0	1.0	-	-	1.0	2.0	1.0	-	-	5.0	-	-	17.0	4.0	-	-
30 – 49	26.0	35.0	21.0	7.0	-	1.0	2.0	-	-	-	-	-	3.0	1.0	-	18.0	7.0	1.0	-
50 – 54	6.0	8.0	5.0	1.0	-	2.0	-	-	-	-	-	-	-	-	-	4.0	2.0	-	-
55 – 59	3.0	3.0	1.0	-	-	1.0	-	-	-	-	-	-	-	1.0	-	3.0	-	-	-
60 – 64	5.0	8.0	1.0	1.0	-	5.0	-	-	-	1.0	-	-	-	-	-	2.0	3.0	-	-
65 и более	9.0	12.0	1.0	1.0	-	9.0	1.0	-	-	-	-	-	-	-	-	7.0	1.0	1.0	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Теленгиты	87.0	129.0	20.0	7.0	17.0	6.0	1.0	16.0	1.0	1.0	-	-	60.0	-	-	48.0	36.0	3.0	-
в том числе в возрасте, лет:																			
до 15	13.0	24.0	-	-	-	1.0	-	10.0	-	-	-	-	13.0	-	-	3.0	9.0	1.0	-
15 – 19	28.0	48.0	-	2.0	13.0	1.0	-	5.0	-	1.0	-	-	26.0	-	-	10.0	16.0	2.0	-
20 – 29	20.0	25.0	3.0	-	4.0	-	-	1.0	-	-	-	-	17.0	-	-	15.0	5.0	-	-
30 – 49	20.0	24.0	14.0	5.0	-	-	-	-	1.0	-	-	-	4.0	-	-	16.0	4.0	-	-
50 – 54	3.0	3.0	2.0	-	-	1.0	-	-	-	-	-	-	-	-	-	3.0	-	-	-
55 – 59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
60 – 64	2.0	4.0	1.0	-	-	2.0	1.0	-	-	-	-	-	-	-	-	-	2.0	-	-
65 и более	1.0	1.0	-	-	-	1.0	-	-	-	-	-	-	-	-	-	1.0	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Телеуты	1044.0	1406.0	417.0	164.0	30.0	159.0	26.0	133.0	8.0	41.0	-	-	403.0	25.0	-	700.0	326.0	18.0	-
в том числе в возрасте, лет:																			
до 15	202.0	317.0	-	-	-	6.0	3.0	106.0	-	9.0	-	-	193.0	-	-	93.0	103.0	6.0	-
15 – 19	120.0	159.0	11.0	5.0	24.0	5.0	2.0	8.0	-	3.0	-	-	99.0	2.0	-	84.0	33.0	3.0	-
20 – 29	193.0	235.0	116.0	14.0	6.0	1.0	1.0	16.0	2.0	14.0	-	-	55.0	10.0	-	155.0	34.0	4.0	-
30 – 49	334.0	423.0	235.0	82.0	-	10.0	14.0	2.0	5.0	15.0	-	-	48.0	12.0	-	247.0	85.0	2.0	-
50 – 54	62.0	87.0	40.0	18.0	-	14.0	5.0	1.0	1.0	-	-	-	8.0	-	-	39.0	21.0	2.0	-
55 – 59	21.0	28.0	7.0	5.0	-	15.0	-	-	-	-	-	-	-	1.0	-	14.0	7.0	-	-
60 – 64	39.0	54.0	6.0	10.0	-	38.0	-	-	-	-	-	-	-	-	-	25.0	13.0	1.0	-
65 и более	73.0	103.0	2.0	30.0	-	70.0	1.0	-	-	-	-	-	-	-	-	43.0	30.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Тофалары	42.0	54.0	16.0	2.0	4.0	1.0	5.0	6.0	-	1.0	-	-	18.0	1.0	-	30.0	12.0	-	-
в том числе в возрасте, лет:																			
до 15	8.0	14.0	-	-	-	-	-	6.0	-	-	-	-	8.0	-	-	2.0	6.0	-	-
15 – 19	5.0	7.0	-	-	3.0	-	-	-	-	-	-	-	4.0	-	-	3.0	2.0	-	-
20 – 29	11.0	13.0	5.0	1.0	1.0	-	2.0	-	-	-	-	-	3.0	1.0	-	9.0	2.0	-	-
30 – 49	15.0	17.0	9.0	1.0	-	-	3.0	-	-	1.0	-	-	3.0	-	-	13.0	2.0	-	-
50 – 54	2.0	2.0	1.0	-	-	1.0	-	-	-	-	-	-	-	-	-	2.0	-	-	-
55 – 59	1.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-	-
60 – 64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
65 и более	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Тубалары	120.0	169.0	51.0	12.0	14.0	18.0	9.0	12.0	-	-	3.0	1.0	48.0	1.0	-	76.0	39.0	5.0	-
в том числе в возрасте, лет:																			
до 15	19.0	28.0	-	1.0	-	-	1.0	8.0	-	-	-	-	18.0	-	-	10.0	9.0	-	-
15 – 19	15.0	28.0	-	-	9.0	2.0	1.0	2.0	-	-	-	-	14.0	-	-	4.0	9.0	2.0	-
20 – 29	22.0	32.0	12.0	2.0	5.0	1.0	3.0	-	-	-	-	-	9.0	-	-	14.0	6.0	2.0	-
30 – 49	39.0	48.0	30.0	6.0	-	1.0	1.0	2.0	-	-	1.0	-	6.0	1.0	-	31.0	7.0	1.0	-
50 – 54	9.0	12.0	5.0	2.0	-	-	2.0	-	-	-	1.0	1.0	1.0	-	-	6.0	3.0	-	-
55 – 59	3.0	5.0	1.0	1.0	-	1.0	1.0	-	-	-	1.0	-	-	-	-	1.0	2.0	-	-
60 – 64	6.0	9.0	3.0	-	-	6.0	-	-	-	-	-	-	-	-	-	3.0	3.0	-	-
65 и более	7.0	7.0	-	-	-	7.0	-	-	-	-	-	-	-	-	-	7.0	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Тувинцы-тоджинцы	3.0	5.0	2.0	1.0	-	-	-	-	-	1.0	-	-	1.0	-	-	1.0	2.0	-	-
в том числе в возрасте, лет:																			
до 15	1.0	2.0	-	-	-	-	-	-	-	1.0	-	-	1.0	-	-	-	1.0	-	-
15 – 19	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
20 – 29	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
30 – 49	1.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-	-
50 – 54	1.0	2.0	1.0	1.0	-	-	-	-	-	-	-	-	-	-	-	-	1.0	-	-
55 – 59	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
60 – 64	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
65 и более	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Удэгейцы	337.0	455.0	146.0	36.0	20.0	28.0	15.0	44.0	5.0	22.0	1.0	-	125.0	13.0	-	225.0	106.0	6.0	-
в том числе в возрасте, лет:																			
до 15	61.0	102.0	-	1.0	-	-	-	35.0	-	11.0	-	-	53.0	2.0	-	21.0	39.0	1.0	-
15 – 19	50.0	67.0	4.0	2.0	15.0	1.0	-	4.0	-	2.0	-	-	39.0	-	-	33.0	17.0	-	-
20 – 29	65.0	81.0	36.0	7.0	5.0	-	5.0	2.0	2.0	4.0	-	-	16.0	4.0	-	50.0	14.0	1.0	-
30 – 49	116.0	140.0	84.0	15.0	-	6.0	3.0	3.0	3.0	3.0	1.0	-	16.0	6.0	-	92.0	24.0	-	-
50 – 54	19.0	28.0	14.0	7.0	-	3.0	2.0	-	-	1.0	-	-	-	1.0	-	11.0	7.0	1.0	-
55 – 59	8.0	13.0	5.0	2.0	-	4.0	2.0	-	-	-	-	-	-	-	-	5.0	1.0	2.0	-
60 – 64	9.0	13.0	3.0	1.0	-	6.0	2.0	-	-	-	-	-	1.0	-	-	6.0	2.0	1.0	-
65 и более	9.0	11.0	-	1.0	-	8.0	1.0	-	-	1.0	-	-	-	-	-	7.0	2.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ульта (ороки)	169.0	233.0	44.0	-	4.0	23.0	12.0	44.0	1.0	13.0	-	-	68.0	24.0	-	113.0	48.0	8.0	-
в том числе в возрасте, лет:																			
до 15	39.0	74.0	-	-	-	6.0	-	32.0	-	2.0	-	-	33.0	1.0	-	9.0	25.0	5.0	-
15 – 19	20.0	34.0	2.0	-	2.0	4.0	2.0	10.0	-	2.0	-	-	12.0	-	-	8.0	10.0	2.0	-
20 – 29	35.0	42.0	12.0	-	2.0	1.0	5.0	1.0	-	3.0	-	-	11.0	7.0	-	29.0	5.0	1.0	-
30 – 49	59.0	64.0	26.0	-	-	1.0	3.0	1.0	1.0	5.0	-	-	12.0	15.0	-	54.0	5.0	-	-
50 – 54	2.0	2.0	-	-	-	1.0	-	-	-	-	-	-	-	1.0	-	2.0	-	-	-
55 – 59	6.0	8.0	3.0	-	-	4.0	1.0	-	-	-	-	-	-	-	-	4.0	2.0	-	-
60 – 64	6.0	7.0	1.0	-	-	4.0	1.0	-	-	1.0	-	-	-	-	-	5.0	1.0	-	-
65 и более	2.0	2.0	-	-	-	2.0	-	-	-	-	-	-	-	-	-	2.0	-	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ульчи	413.0	556.0	154.0	12.0	39.0	85.0	10.0	51.0	2.0	48.0	2.0	-	133.0	20.0	-	286.0	111.0	16.0	-
в том числе в возрасте, лет:																			
до 15	61.0	98.0	-	-	-	8.0	-	32.0	-	8.0	-	-	49.0	1.0	-	25.0	35.0	1.0	-
15 – 19	62.0	104.0	4.0	-	20.0	11.0	2.0	8.0	-	14.0	-	-	45.0	-	-	30.0	22.0	10.0	-
20 – 29	94.0	124.0	45.0	2.0	19.0	3.0	-	4.0	2.0	16.0	1.0	-	24.0	8.0	-	69.0	20.0	5.0	-
30 – 49	116.0	134.0	79.0	6.0	-	7.0	5.0	7.0	-	6.0	1.0	-	14.0	9.0	-	98.0	18.0	-	-
50 – 54	28.0	33.0	12.0	2.0	-	13.0	1.0	-	-	2.0	-	-	1.0	2.0	-	23.0	5.0	-	-
55 – 59	17.0	25.0	10.0	1.0	-	14.0	-	-	-	-	-	-	-	-	-	9.0	8.0	-	-
60 – 64	9.0	10.0	2.0	-	-	7.0	-	-	-	1.0	-	-	-	-	-	8.0	1.0	-	-
65 и более	26.0	28.0	2.0	1.0	-	22.0	2.0	-	-	1.0	-	-	-	-	-	24.0	2.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Ханты	9190.0	11632.0	3443.0	375.0	662.0	955.0	221.0	944.0	108.0	483.0	28.0	323.0	3966.0	124.0	15.0	7013.0	1884.0	261.0	17.0
в том числе в возрасте, лет:																			
до 15	2507.0	3329.0	-	20.0	-	62.0	29.0	643.0	-	127.0	-	107.0	2331.0	10.0	10.0	1733.0	699.0	62.0	3.0
15 – 19	1314.0	1880.0	117.0	28.0	501.0	39.0	9.0	89.0	11.0	114.0	1.0	31.0	921.0	19.0	-	841.0	383.0	87.0	3.0
20 – 29	1760.0	2097.0	1055.0	76.0	157.0	18.0	34.0	87.0	34.0	109.0	10.0	55.0	427.0	35.0	3.0	1462.0	254.0	37.0	4.0
30 – 49	2637.0	3037.0	1957.0	177.0	4.0	83.0	104.0	113.0	60.0	111.0	12.0	102.0	260.0	54.0	2.0	2280.0	312.0	39.0	4.0
50 – 54	348.0	468.0	204.0	24.0	-	175.0	13.0	5.0	3.0	7.0	2.0	10.0	20.0	5.0	-	244.0	90.0	12.0	2.0
55 – 59	154.0	223.0	55.0	13.0	-	135.0	5.0	2.0	-	3.0	1.0	8.0	1.0	-	-	96.0	48.0	9.0	1.0
60 – 64	186.0	249.0	42.0	17.0	-	173.0	7.0	-	-	3.0	1.0	4.0	2.0	-	-	130.0	49.0	7.0	-
65 и более	283.0	348.0	13.0	20.0	-	270.0	20.0	5.0	-	9.0	-	6.0	4.0	1.0	-	226.0	49.0	8.0	-
возраст не указан	1.0	1.0	-	-	-	-	-	-	-	-	1.0	-	-	-	-	1.0	-	-	-
Челканцы	113.0	167.0	44.0	21.0	12.0	11.0	5.0	18.0	-	-	-	1.0	53.0	2.0	-	65.0	43.0	4.0	1.0
в том числе в возрасте, лет:																			
до 15	19.0	32.0	-	-	-	-	-	13.0	-	-	-	-	19.0	-	-	6.0	13.0	-	-
15 – 19	26.0	42.0	1.0	3.0	9.0	1.0	-	5.0	-	-	-	-	22.0	1.0	-	12.0	12.0	2.0	-
20 – 29	14.0	18.0	5.0	2.0	3.0	-	-	-	-	-	-	-	8.0	-	-	10.0	4.0	-	-
30 – 49	38.0	54.0	31.0	13.0	-	2.0	3.0	-	-	-	-	1.0	3.0	1.0	-	26.0	9.0	2.0	1.0
50 – 54	7.0	9.0	5.0	2.0	-	-	1.0	-	-	-	-	-	1.0	-	-	5.0	2.0	-	-
55 – 59	2.0	2.0	-	-	-	1.0	1.0	-	-	-	-	-	-	-	-	2.0	-	-	-
60 – 64	2.0	3.0	1.0	-	-	2.0	-	-	-	-	-	-	-	-	-	1.0	1.0	-	-
65 и более	5.0	7.0	1.0	1.0	-	5.0	-	-	-	-	-	-	-	-	-	3.0	2.0	-	-
возраст не указан	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
Чуванцы	295.0	394.0	148.0	-	13.0	52.0	7.0	59.0	2.0	9.0	3.0	-	99.0	2.0	4.0	192.0	95.0	4.0	-
в том числе в возрасте, лет:																			
до 15	67.0	112.0	-	-	-	4.0	-	45.0	-	3.0	-	-	60.0	-	3.0	16.0	48.0	-	-
15 – 19	39.0	55.0	10.0	-	11.0	8.0	-	6.0	-	-	-	-	20.0	-	1.0	24.0	11.0	3.0	-
20 – 29	49.0	55.0	35.0	-	2.0	2.0	-	4.0	-	2.0	-	-	9.0	1.0	-	43.0	6.0	-	-
